Country,Agro-ecological zones,Administrative areas,Agricultural practices,Crop,Scientific name,Botanical family,Other names,Additional Information,Planting period - onset,Planting period - end,Sowing / Planting rate,Sowing/Planting rate unit,Preferred sowing/planting period,Length of the cropping cycle,Harvesting period - onset,Harvesting period - end,Comments
United Republic of Tanzania ,High Plains and Plateaux,"Iringa Mufindi, Njombe and Ludewa. Mbeya:Mbeya rural, Mbarali, Kiyla, Rungwe, Ileje and Mbozi. Morogoro:Kilombero, Ulanga, and Mvomero. Dodoma: Kongwa and Mpwapwa. Ruvuma: Mbinga na Songea.","Main crops: tea, coffee, mango, maize, sorghum, banana, wheat, cassava, Irish potato, sweet-potato, pyrethrum, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, oil palm, rubber, cacao, sisal, eggplant, fruit trees. Irrigation: mainly traditional but upscaled in rice growing areas. (Mbarali). Source of seed: Informal and Formal. Major pests: insects (armyworms, locust), birds (Quellea Quellea), rodents.",Sorghum,Sorghum bicolor (L.) Moench,Poaceae,,,01/11,30/11,2-3,kg/ha,null-null,100-120 days,15/02,15/04,
United Republic of Tanzania ,High Plains and Plateaux,"Iringa Mufindi, Njombe and Ludewa. Mbeya:Mbeya rural, Mbarali, Kiyla, Rungwe, Ileje and Mbozi. Morogoro:Kilombero, Ulanga, and Mvomero. Dodoma: Kongwa and Mpwapwa. Ruvuma: Mbinga na Songea.","Main crops: tea, coffee, mango, maize, sorghum, banana, wheat, cassava, Irish potato, sweet-potato, pyrethrum, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, oil palm, rubber, cacao, sisal, eggplant, fruit trees. Irrigation: mainly traditional but upscaled in rice growing areas. (Mbarali). Source of seed: Informal and Formal. Major pests: insects (armyworms, locust), birds (Quellea Quellea), rodents.",Tomato,Lycopersicon esculentum Mill.,Solanaceae,,,01/05,31/05,150-200,kg/ha,null-null,105-120 days,15/08,31/08,
United Republic of Tanzania ,High Plains and Plateaux,"Iringa Mufindi, Njombe and Ludewa. Mbeya:Mbeya rural, Mbarali, Kiyla, Rungwe, Ileje and Mbozi. Morogoro:Kilombero, Ulanga, and Mvomero. Dodoma: Kongwa and Mpwapwa. Ruvuma: Mbinga na Songea.","Main crops: tea, coffee, mango, maize, sorghum, banana, wheat, cassava, Irish potato, sweet-potato, pyrethrum, finger millet, common bean, pigeon pea, hyacinth bean, passion fruit, pineapple, macadamia, castor, simsim, sunflower, tomato, carrot, oil palm, rubber, cacao, sisal, eggplant, fruit trees. Irrigation: mainly traditional but upscaled in rice growing areas. (Mbarali). Source of seed: Informal and Formal. Major pests: insects (armyworms, locust), birds (Quellea Quellea), rodents.","Wheat, common",Triticum aestivum L.,Poaceae,"Wheat, bread",,15/02,28/02,110-150,kg/ha,null-null,90-120 days,15/05,30/06,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.","Cabbage, common",Brassica oleracea L. var. capitata,Brassicaceae,,,15/05,15/06,300,gr/ha,null-null,90-165 days,15/08,15/09,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,First season,10/10,31/10,"10,000",cuttings/ha,null-null,240-360 days,10/05,30/09,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,Second season,01/02,31/03,"10,000",cuttings/ha,null-null,240-360 days,01/09,31/03,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Cowpea,Vigna unguiculata (L.) Walp. subsp. unguiculata,Fabaceae,Black-eye pea,,01/03,31/03,38-50,kg/ha,null-null,64-102 days,05/05,10/07,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Groundnut,Arachis hypogaea L.,Fabaceae,Peanut,,01/12,31/12,80-100,kg/ha,null-null,90-128 days,01/03,10/05,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Maize,Zea mays L.,Poaceae,Corn,,01/05,31/05,25,kg/ha,null-null,90-110 days,01/08,20/09,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.","Millet, pearl",Pennisetum glaucum (L.) R. Br.,Poaceae,"Millet, bajra;Millet, bulrush",,01/12,31/12,3-5,kg/ha,null-null,87-100 days,27/02,15/04,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Okra,Abelmoschus esculentus (L.) Moench,Malvaceae,Lady's-fingers,,01/12,31/01,4.1,kg/ha,null-null,50-65 days,20/01,15/04,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Onion,Allium cepa L.,Alliaceae,,,15/03,15/06,3-3.5,kg/ha,null-null,135-165 days,01/08,31/10,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Pigeon pea,Cajanus cajan (L.) Millsp.,Fabaceae,Cajan pea;Red gram,,01/02,28/02,13,kg/ha,null-null,100-203 days,10/05,10/06,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Rice,Oryza sativa L.,Poaceae,,,01/01,30/06,60-80,kg/ha,null-null,116-120 days,20/04,31/10,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Sesame,Sesamum indicum L.,Pedaliaceae,Benniseed,,01/11,31/01,3-5,kg/ha,null-null,110-130 days,10/02,20/06,
United Republic of Tanzania ,Inland Sediments,"Lindi: Liwale and Nachingwea.Pwani: Kibaha, Kisarawe and Rufiji. Morogoro:Kilombero, Morogoro, Mvomero, Kilosa and Ulanga. Ruvuma : Mbinga, Songea and Tunduru. ","Main crops: coconut, cashew, mangoes, cassava, maize, sorghum, rice, simsim, passion fruit, finger millet, cowpeas, pigeon pea, sweet potato, citrus, sisal, jatropha, castor, groundnut, soybean, sunflower, tobacco, cotton, various tropical grasses and legume for fodder, hyacinth learns. Farming systems: cashew/ coconut/ cassava/ maize/ legume. Sources of seed: own saved stockists and on farm seed production. Major pests: army worms, locusts rodents and large grain borer. Irrigation: several traditional and upgraded schemes functioning. Local varieties: maize, sorghum.",Tomato,Lycopersicon esculentum Mill.,Solanaceae,,,01/03,30/06,150-200,kg/ha,null-null,105-120 days,15/06,31/10,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.","Cabbage, common",Brassica oleracea L. var. capitata,Brassicaceae,,,01/12,31/12,300,gr/ha,null-null,90-165 days,01/03,15/06,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Cowpea,Vigna unguiculata (L.) Walp. subsp. unguiculata,Fabaceae,Black-eye pea,,01/03,31/03,38-50,kg/ha,null-null,64-102 days,05/05,10/07,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Groundnut,Arachis hypogaea L.,Fabaceae,Peanut,,01/12,31/12,80-100,kg/ha,null-null,90-128 days,01/03,10/05,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Maize,Zea mays L.,Poaceae,Corn,,01/12,31/12,25,kg/ha,null-null,90-110 days,01/03,15/04,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.","Millet, pearl",Pennisetum glaucum (L.) R. Br.,Poaceae,"Millet, bajra;Millet, bulrush",,01/12,31/12,3-5,kg/ha,null-null,87-100 days,27/02,15/04,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Okra,Abelmoschus esculentus (L.) Moench,Malvaceae,Lady's-fingers,,01/12,28/02,4.1,kg/ha,null-null,50-65 days,20/01,15/05,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Onion,Allium cepa L.,Alliaceae,,,01/02,30/04,3-3.5,kg/ha,null-null,135-165 days,15/06,15/10,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Pigeon pea,Cajanus cajan (L.) Millsp.,Fabaceae,Cajan pea;Red gram,,01/02,10/10,13,kg/ha,null-null,100-203 days,10/05,31/03,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Rice,Oryza sativa L.,Poaceae,,,01/07,30/11,60-80,kg/ha,null-null,116-120 days,20/10,10/04,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Sesame,Sesamum indicum L.,Pedaliaceae,Benniseed,,01/11,31/01,3-5,kg/ha,null-null,110-130 days,10/02,20/06,
United Republic of Tanzania ,Rukwa - Ruaha Rift Zone - Alluvial Flats,"Mbeya: Mbeya rural, Mbozi and Mbarali. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma rural. Dodoma: Chamwino, Mpwapwa.","Main crops: sorghum, pigeon pea, hyacinth bean, banana, citrus, passion fruit, simsim, cotton, rice, millets, grape, groundnut, early and medium term maturing maize, sweet potato, sunflower, castor. Farming /cropping systems: wet rice and irrigated system. Pastoralist and Agropastoralist, sorghum/ bulrush millet/ livestock (or maize, rice). Cotton/maize (other crops: maize, sorghum, sweet potato and groundnut). Irrigation schemes: both traditional and modern are operating e.g. Mbarari Rice Irrigation Scheme. Sources of seed: own saved, from stockists and on farm produced. Farmers use both organic and artificial fertilizers but not up to the recommended rates. Local varieties. Maize, sorghum.",Tomato,Lycopersicon esculentum Mill.,Solanaceae,,,01/03,31/08,150-200,kg/ha,null-null,105-120 days,15/06,20/12,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,First season,10/10,31/10,"10,000",cuttings/ha,null-null,240-360 days,01/05,31/10,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Cassava,Manihot esculenta Crantz,Euphorbiaceae,Manioc,Second season,01/02,31/03,"10,000",cuttings/ha,null-null,240-360 days,01/09,31/03,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Groundnut,Arachis hypogaea L.,Fabaceae,Peanut,,01/12,31/12,80-100,kg/ha,null-null,90-128 days,01/03,10/05,
United Republic of Tanzania ,Ufipa Plateau,"Mbeya: Mbozi. Rukwa: Mpanda, Nkasi and Sumbawanga. Kigoma: Kigoma.","Main crops: maize, banana, sorghum, finger millet, wheat, rice, cassava, potatoes (sweet, Irish), groundnut, beans, tobacco, simsim, cow pea, pigeon pea, lablab, citrus, mango, passion fruit, castor, soybean, sunflower, coffee robusta, cotton, sisal. Various grasses for livestock keeping. Farming/ cropping system: horticulture system maize/ legume. Maize and legumes, beans and groundnut intercropped, Arabica coffee.",Maize,Zea mays L.,Poaceae,Corn,,01/01,31/01,25,kg/ha,null-null,180-190 days,01/07,15/08,
